date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,id
2021-01-11,19.4,7.7,12.4,0.3,3.0,14.1,15.27,376
2021-01-12,21.6,6.7,13.5,0.1,1.0,15.2,18.86,377
2021-01-13,19.2,5.5,12.6,0.0,0.0,20.2,14.06,378
2021-01-14,22.5,6.6,14.6,0.2,2.0,9.4,15.8,379
2021-01-15,20.6,9.6,15.2,0.6,1.0,11.6,15.66,380
2021-01-16,20.9,8.8,14.2,1.5,3.0,11.9,15.08,381
2021-01-17,20.3,8.4,13.9,1.1,3.0,14.7,11.8,382
2021-01-18,20.9,8.1,13.7,0.6,2.0,16.9,19.22,383
2021-01-19,23.6,6.5,14.8,0.1,1.0,18.2,19.57,384
2021-01-20,22.1,8.2,14.6,0.1,1.0,13.4,17.68,385
2021-01-21,25.1,8.0,15.6,0.0,0.0,9.7,20.61,386
2021-01-22,25.2,9.8,17.0,0.0,0.0,10.8,20.37,387
2021-01-23,24.4,9.8,16.7,0.0,0.0,9.7,18.43,388
2021-01-24,24.5,8.6,16.4,0.0,0.0,21.4,16.86,389
2021-01-25,25.7,6.2,15.5,0.0,0.0,13.4,21.36,390
2021-01-26,27.1,7.9,17.1,0.0,0.0,13.0,21.45,391
2021-01-27,26.4,12.2,17.8,0.4,4.0,26.6,21.1,392
2021-01-28,22.8,9.7,14.4,0.0,0.0,28.1,18.36,393
2021-01-29,24.0,6.9,14.1,0.0,0.0,17.1,20.67,394
2021-01-30,25.4,8.0,16.7,0.0,0.0,11.7,21.11,395
2021-01-31,25.9,11.6,17.3,0.0,0.0,26.7,22.68,396
2021-02-01,19.5,7.8,13.4,1.4,6.0,21.7,17.73,397
2021-02-02,24.2,4.7,13.2,0.0,0.0,16.7,22.74,398
2021-02-03,25.9,8.3,16.3,0.0,0.0,13.4,23.5,399
2021-02-04,26.5,7.1,17.2,0.0,0.0,12.0,23.52,400
2021-02-05,27.7,7.7,17.7,0.0,0.0,15.3,23.35,401
2021-02-06,27.9,6.6,17.0,0.0,0.0,12.3,23.58,402
2021-02-07,26.8,9.2,16.7,0.0,0.0,17.9,23.42,403
2021-02-08,26.9,6.5,16.1,0.0,0.0,20.4,23.79,404
2021-02-09,24.7,8.3,16.4,0.0,0.0,14.8,22.0,405
2021-02-10,23.7,8.8,15.5,1.0,4.0,11.6,19.49,406
2021-02-11,24.0,7.0,15.0,0.0,0.0,16.3,22.62,407
2021-02-12,21.8,6.1,13.1,0.0,0.0,25.3,21.91,408
2021-02-13,22.5,3.8,12.7,0.0,0.0,18.9,24.89,409
2021-02-14,25.2,1.9,12.7,0.0,0.0,17.9,25.12,410
2021-02-15,25.1,-0.1,12.6,0.0,0.0,13.9,25.54,411
2021-02-16,25.3,2.3,13.5,0.0,0.0,16.8,25.41,412
2021-02-17,25.6,3.6,14.1,0.0,0.0,11.9,22.62,413
2021-02-18,27.4,3.5,15.5,0.0,0.0,19.6,25.56,414
2021-02-19,24.1,5.5,13.8,0.0,0.0,19.5,24.67,415
2021-02-20,25.4,7.7,16.0,0.0,0.0,16.8,25.26,416
2021-02-21,26.4,7.0,17.3,0.0,0.0,8.2,24.18,417
2021-02-22,26.0,10.4,17.6,0.0,0.0,22.4,24.4,418
2021-02-23,25.9,5.6,15.7,0.0,0.0,17.3,25.25,419
2021-02-24,27.1,7.7,17.9,0.0,0.0,20.5,25.07,420
2021-02-25,27.3,10.8,18.3,0.0,0.0,16.1,25.21,421
2021-02-26,28.4,8.6,18.6,0.0,0.0,10.5,25.81,422
2021-02-27,28.4,9.0,19.1,0.0,0.0,18.1,24.8,423
2021-02-28,28.9,10.9,19.6,0.0,0.0,23.9,24.6,424
2021-03-01,29.5,12.9,20.9,0.3,1.0,24.5,25.4,425
2021-03-02,26.0,13.4,19.1,0.8,5.0,16.9,21.39,426
2021-03-03,27.7,11.5,19.4,0.0,0.0,19.0,23.7,427
2021-03-04,28.6,12.6,20.9,0.0,0.0,24.3,26.38,428
2021-03-05,29.1,10.9,20.1,0.0,0.0,13.8,24.12,429
2021-03-06,23.5,11.5,16.1,0.8,4.0,16.6,18.73,430
2021-03-07,26.9,8.3,17.6,0.3,1.0,16.2,22.78,431
2021-03-08,26.1,7.2,15.8,0.0,0.0,22.7,24.97,432
2021-03-09,27.1,7.0,16.0,0.0,0.0,24.9,26.07,433
2021-03-10,28.9,10.6,19.0,0.0,0.0,19.8,27.75,434
2021-03-11,28.2,8.7,19.3,0.0,0.0,25.7,27.04,435
2021-03-12,28.4,10.2,19.8,0.0,0.0,14.8,25.85,436
2021-03-13,29.0,10.3,19.6,0.0,0.0,16.5,26.81,437
2021-03-14,28.1,10.6,18.9,0.0,0.0,16.0,23.95,438
2021-03-15,28.3,10.9,19.3,0.0,0.0,14.8,24.94,439
2021-03-16,28.7,10.6,19.1,0.0,0.0,20.1,24.46,440
2021-03-17,26.8,9.6,18.4,0.0,0.0,23.3,26.09,441
2021-03-18,23.5,11.6,16.6,0.0,0.0,22.4,20.65,442
2021-03-19,24.4,8.1,15.9,0.0,0.0,26.9,22.5,443
2021-03-20,24.6,8.3,16.1,0.9,3.0,30.9,23.24,444
2021-03-21,23.7,8.4,16.5,0.1,1.0,30.1,20.42,445
2021-03-22,28.4,8.5,18.4,0.0,0.0,17.1,25.97,446
2021-03-23,29.3,8.9,19.1,0.0,0.0,18.2,27.78,447
2021-03-24,29.7,8.3,18.3,0.0,0.0,22.0,28.99,448
2021-03-25,29.8,8.2,18.9,0.0,0.0,18.7,29.01,449
2021-03-26,29.1,9.7,19.5,0.0,0.0,19.1,27.67,450
2021-03-27,29.3,10.0,19.9,0.0,0.0,25.3,27.84,451
2021-03-28,30.9,11.2,19.6,0.2,2.0,30.8,28.07,452
2021-03-29,26.5,12.9,18.7,0.1,1.0,18.9,24.05,453
2021-03-30,29.4,9.9,20.0,0.0,0.0,26.7,27.87,454
2021-03-31,30.4,12.5,20.7,0.0,0.0,26.7,28.3,455
2021-04-01,25.7,11.0,16.2,1.1,4.0,33.3,25.12,456
2021-04-02,25.1,8.9,15.6,0.1,1.0,29.1,20.59,457
2021-04-03,26.3,8.2,16.3,0.0,0.0,21.6,28.82,458
2021-04-04,26.3,7.6,16.0,0.0,0.0,18.8,28.0,459
2021-04-05,26.0,8.3,16.2,0.0,0.0,35.3,23.2,460
2021-04-06,23.7,9.4,15.9,4.5,8.0,32.7,21.0,461
2021-04-07,26.7,8.4,18.0,2.9,7.0,16.0,25.68,462
2021-04-08,27.2,9.5,19.1,0.0,0.0,19.7,24.38,463
2021-04-09,27.2,9.4,18.4,0.5,2.0,21.7,22.25,464
2021-04-10,29.1,10.4,19.7,0.0,0.0,11.1,27.31,465
2021-04-11,28.7,10.6,20.1,0.0,0.0,22.0,26.18,466
2021-04-12,28.6,12.7,20.6,0.2,2.0,21.1,23.68,467
2021-04-13,28.6,12.6,19.3,0.9,5.0,19.9,21.29,468
2021-04-14,27.6,10.6,19.1,0.0,0.0,29.9,23.45,469
2021-04-15,27.4,10.4,19.1,0.7,3.0,33.4,23.49,470
2021-04-16,28.1,9.9,19.4,0.0,0.0,20.5,24.56,471
2021-04-17,30.5,12.6,20.9,0.0,0.0,20.8,28.05,472
2021-04-18,30.3,10.2,19.9,0.0,0.0,21.4,30.12,473
2021-04-19,29.7,7.6,18.8,0.0,0.0,21.6,29.83,474
2021-04-20,29.0,8.4,18.9,0.0,0.0,21.9,29.74,475
2021-04-21,28.2,12.0,19.4,0.0,0.0,23.4,29.06,476
2021-04-22,29.3,9.6,19.8,0.0,0.0,21.3,26.38,477
2021-04-23,29.3,12.3,20.6,0.0,0.0,17.8,26.81,478
2021-04-24,30.2,11.2,20.6,0.0,0.0,25.8,25.86,479
2021-04-25,28.7,13.4,21.1,0.3,2.0,16.7,23.53,480
2021-04-26,28.8,13.3,21.3,0.0,0.0,19.0,21.07,481
2021-04-27,31.2,12.8,22.2,0.0,0.0,12.3,25.86,482
2021-04-28,30.8,13.9,20.8,2.6,5.0,32.1,24.06,483
2021-04-29,30.7,11.4,20.7,1.2,4.0,19.4,25.65,484
2021-04-30,26.5,13.2,19.1,4.3,6.0,22.6,21.96,485
2021-05-01,26.9,11.0,19.3,0.2,2.0,20.2,24.31,486
2021-05-02,28.6,11.8,20.0,0.1,1.0,19.9,26.5,487
2021-05-03,29.6,10.1,19.8,0.0,0.0,19.5,29.85,488
2021-05-04,29.4,10.6,20.3,0.2,2.0,27.7,27.96,489
2021-05-05,26.0,13.9,18.5,25.5,10.0,14.4,23.88,490
2021-05-06,25.7,13.6,18.2,4.8,9.0,23.3,24.43,491
2021-05-07,24.5,12.5,17.7,0.9,7.0,19.4,23.19,492
2021-05-08,24.9,11.4,18.6,0.4,2.0,10.3,21.87,493
2021-05-09,25.6,13.7,19.3,2.0,4.0,13.5,19.82,494
2021-05-10,24.1,12.7,18.9,6.2,4.0,16.3,19.58,495
2021-05-11,24.2,12.5,17.6,8.8,9.0,15.8,21.38,496
2021-05-12,23.5,10.6,15.9,29.8,11.0,22.1,18.76,497
2021-05-13,21.4,11.1,15.7,4.2,17.0,21.6,17.96,498
2021-05-14,22.0,12.4,16.6,1.4,9.0,17.6,20.52,499
2021-05-15,22.6,12.0,16.9,0.2,1.0,11.2,20.79,500
2021-05-16,22.7,12.7,16.9,2.0,4.0,13.9,20.94,501
2021-05-17,22.6,10.7,16.7,3.5,5.0,18.5,20.44,502
2021-05-18,23.8,10.1,16.8,0.3,1.0,29.0,23.13,503
2021-05-19,25.2,9.2,17.5,0.9,2.0,14.5,27.03,504
2021-05-20,25.0,7.7,17.1,0.0,0.0,20.1,28.48,505
2021-05-21,26.3,10.2,18.3,1.4,2.0,19.1,25.85,506
2021-05-22,27.0,11.4,18.9,0.0,0.0,23.0,27.68,507
2021-05-23,26.4,12.2,19.1,0.4,2.0,19.7,21.58,508
2021-05-24,26.8,14.0,18.9,3.8,4.0,18.1,22.4,509
2021-05-25,28.5,13.9,20.1,0.1,1.0,21.1,25.57,510
2021-05-26,28.8,13.1,20.2,2.5,6.0,19.6,25.11,511
2021-05-27,27.5,12.6,20.2,0.7,5.0,18.1,26.66,512
2021-05-28,29.8,12.1,21.2,0.0,0.0,22.3,29.86,513
2021-05-29,29.9,12.2,20.7,0.9,2.0,18.0,27.63,514
2021-05-30,28.7,12.5,20.3,0.3,2.0,20.2,27.65,515
2021-05-31,28.1,12.9,20.0,0.0,0.0,16.3,25.33,516
2021-06-01,27.5,12.7,20.0,1.3,5.0,17.2,24.7,517
2021-06-02,21.6,14.9,17.3,7.9,15.0,15.5,13.63,518
2021-06-03,21.6,13.4,16.5,32.7,19.0,15.9,17.85,519
2021-06-04,20.3,14.0,16.5,5.6,12.0,9.2,17.77,520
2021-06-05,21.5,12.2,17.2,3.9,11.0,12.5,18.97,521
2021-06-06,23.7,13.6,18.1,0.5,2.0,11.6,19.19,522
2021-06-07,27.0,12.3,19.6,0.0,0.0,16.3,28.26,523
2021-06-08,25.1,12.0,18.5,1.5,5.0,17.1,27.66,524
2021-06-09,24.9,14.4,18.5,4.9,11.0,17.7,24.56,525
2021-06-10,25.1,11.3,17.4,1.2,5.0,18.7,25.68,526
2021-06-11,20.8,12.4,15.8,16.0,13.0,9.0,15.92,527
2021-06-12,20.3,13.3,16.3,16.1,20.0,12.0,16.44,528
2021-06-13,19.4,14.0,16.2,12.7,18.0,17.6,14.94,529
2021-06-14,20.1,14.2,16.2,26.6,23.0,15.6,15.15,530
2021-06-15,22.2,13.7,17.2,2.0,7.0,21.2,23.43,531
2021-06-16,22.9,10.6,16.5,0.1,1.0,24.5,23.49,532
2021-06-17,21.7,12.5,16.1,11.9,17.0,19.1,19.6,533
2021-06-18,18.2,11.4,14.7,9.3,11.0,12.9,11.79,534
2021-06-19,21.8,11.7,16.6,1.8,11.0,21.6,22.19,535
2021-06-20,23.5,11.7,17.7,1.0,6.0,13.0,23.01,536
2021-06-21,24.5,10.3,17.8,0.7,3.0,17.8,25.77,537
2021-06-22,23.0,14.1,17.4,8.2,10.0,12.9,21.77,538
2021-06-23,22.1,13.4,17.0,3.7,8.0,11.5,21.57,539
2021-06-24,22.0,13.3,17.2,5.2,10.0,13.8,24.39,540
2021-06-25,20.2,11.9,15.8,13.2,11.0,15.8,21.14,541
2021-06-26,20.9,11.2,16.3,0.3,3.0,19.6,19.42,542
2021-06-27,18.6,12.2,14.7,12.5,21.0,18.1,10.87,543
2021-06-28,17.8,12.2,14.6,9.4,21.0,14.7,10.93,544
2021-06-29,20.9,11.3,15.9,7.4,9.0,9.3,18.75,545
2021-06-30,20.4,13.8,16.4,26.5,19.0,13.3,15.83,546
2021-07-01,18.6,13.6,15.7,25.3,20.0,10.7,10.52,547
2021-07-02,19.2,13.7,15.5,10.9,22.0,10.8,14.61,548
2021-07-03,18.8,13.4,15.8,3.2,17.0,11.6,16.91,549
2021-07-04,20.7,11.4,16.3,1.9,4.0,16.2,22.44,550
2021-07-05,22.3,10.2,15.9,6.0,6.0,11.5,23.75,551
2021-07-06,21.6,12.8,17.3,5.2,4.0,9.8,22.24,552
2021-07-07,21.5,11.4,17.2,6.2,12.0,8.7,20.17,553
2021-07-08,20.6,12.4,16.5,2.6,8.0,12.4,14.62,554
2021-07-09,21.8,12.1,17.0,3.9,10.0,13.4,18.64,555
2021-07-10,22.2,13.1,17.3,8.9,13.0,13.2,24.83,556
2021-07-11,22.4,12.8,17.1,1.8,9.0,11.5,24.28,557
2021-07-12,21.6,11.6,16.6,0.8,5.0,15.6,25.2,558
2021-07-13,21.0,13.1,16.5,7.2,19.0,14.1,21.59,559
2021-07-14,22.3,11.6,16.0,5.7,11.0,16.4,23.34,560
2021-07-15,20.3,12.9,16.0,6.7,15.0,15.8,16.92,561
2021-07-16,21.7,13.0,17.1,0.5,4.0,16.2,23.03,562
2021-07-17,21.7,12.8,17.1,1.1,6.0,16.7,18.12,563
2021-07-18,22.6,10.3,15.9,10.4,7.0,15.2,24.71,564
2021-07-19,22.2,11.2,16.6,1.3,6.0,19.8,26.66,565
2021-07-20,22.5,13.5,17.0,9.4,7.0,13.0,24.59,566
2021-07-21,21.5,13.0,16.7,8.3,7.0,13.3,22.81,567
2021-07-22,21.8,13.4,16.9,9.8,17.0,15.6,24.34,568
2021-07-23,22.2,10.8,16.2,0.4,1.0,17.1,25.65,569
2021-07-24,23.3,12.8,17.4,0.0,0.0,9.8,27.21,570
2021-07-25,23.7,10.8,16.9,4.1,5.0,22.9,26.25,571
2021-07-26,22.1,13.1,17.1,6.5,5.0,15.9,24.07,572
2021-07-27,23.3,12.6,17.3,2.1,4.0,17.7,25.79,573
2021-07-28,21.9,13.6,16.9,6.2,15.0,15.6,19.3,574
2021-07-29,23.8,13.6,17.9,6.9,18.0,20.6,24.01,575
2021-07-30,22.1,12.1,16.8,9.6,12.0,15.8,20.7,576
2021-07-31,22.5,13.0,16.4,7.3,10.0,11.4,24.42,577
2021-08-01,21.0,12.5,16.2,3.4,9.0,11.5,23.07,578
2021-08-02,22.7,11.8,17.1,7.6,10.0,18.3,24.03,579
2021-08-03,21.0,13.7,16.4,7.4,9.0,13.3,17.57,580
2021-08-04,21.8,13.5,16.9,5.0,13.0,14.0,21.02,581
2021-08-05,21.5,13.8,17.4,5.2,16.0,17.1,19.78,582
2021-08-06,21.8,14.0,17.0,11.3,16.0,11.4,21.18,583
2021-08-07,21.9,13.3,16.8,9.0,16.0,9.3,23.39,584
2021-08-08,21.1,12.7,16.3,8.1,17.0,15.1,20.51,585
2021-08-09,22.4,12.7,17.0,5.3,9.0,11.0,24.88,586
2021-08-10,22.9,12.4,16.8,3.1,10.0,11.9,24.9,587
2021-08-11,20.7,11.6,15.8,4.3,10.0,9.1,23.61,588
2021-08-12,22.3,12.4,16.4,6.2,14.0,12.9,25.78,589
2021-08-13,21.6,12.0,16.1,10.7,10.0,11.3,22.77,590
2021-08-14,22.1,13.5,16.9,7.5,16.0,13.3,22.18,591
2021-08-15,23.2,13.4,17.7,0.8,7.0,15.0,27.24,592
2021-08-16,22.7,13.2,17.2,7.5,13.0,15.5,23.99,593
2021-08-17,22.5,13.4,17.0,8.7,11.0,10.2,21.82,594
2021-08-18,22.9,14.5,18.2,1.3,7.0,9.3,23.08,595
2021-08-19,24.6,14.2,18.5,2.3,10.0,17.4,24.72,596
2021-08-20,22.8,10.5,16.5,0.1,1.0,23.8,23.63,597
2021-08-21,19.5,13.1,15.5,39.0,22.0,30.3,9.36,598
2021-08-22,21.6,13.1,16.5,8.9,14.0,12.1,21.71,599
2021-08-23,22.2,11.7,16.2,1.7,8.0,16.4,24.5,600
2021-08-24,21.2,12.6,16.2,4.9,15.0,17.2,16.71,601
2021-08-25,22.8,12.6,16.8,1.6,11.0,22.7,20.77,602
2021-08-26,22.6,12.4,16.3,1.5,8.0,17.6,23.38,603
2021-08-27,18.7,10.4,14.7,2.0,8.0,16.3,13.13,604
2021-08-28,19.2,12.4,15.4,8.4,15.0,9.6,11.27,605
2021-08-29,19.3,9.9,15.2,3.4,13.0,6.2,11.88,606
2021-08-30,20.8,12.6,16.4,13.8,14.0,8.0,17.87,607
2021-08-31,20.2,13.2,16.4,4.8,14.0,9.9,17.0,608
2021-09-01,19.4,13.8,16.1,17.5,22.0,9.7,13.97,609
2021-09-02,19.4,14.0,15.8,22.1,18.0,8.8,13.54,610
2021-09-03,20.4,13.5,16.1,20.6,18.0,13.4,17.96,611
2021-09-04,22.6,13.9,17.2,10.9,11.0,15.6,23.48,612
2021-09-05,21.0,13.8,16.7,8.0,12.0,12.7,19.79,613
2021-09-06,18.7,14.1,15.8,28.8,19.0,13.4,12.38,614
2021-09-07,18.8,13.5,15.7,20.9,19.0,7.2,15.55,615
2021-09-08,21.0,11.6,16.1,11.9,13.0,12.2,22.01,616
2021-09-09,21.4,13.1,16.7,2.1,13.0,19.9,20.47,617
2021-09-10,19.9,13.0,15.7,1.6,9.0,19.9,17.73,618
2021-09-11,20.7,10.0,15.2,3.9,12.0,12.0,20.01,619
2021-09-12,20.8,11.7,15.6,15.0,17.0,13.2,17.0,620
2021-09-13,21.5,13.6,16.4,4.0,10.0,20.9,19.19,621
2021-09-14,21.9,12.0,16.4,2.2,8.0,13.5,20.62,622
2021-09-15,21.9,13.2,17.3,0.4,2.0,15.1,21.06,623
2021-09-16,22.1,13.8,17.4,3.8,7.0,11.5,21.86,624
2021-09-17,21.9,12.4,16.9,21.1,17.0,12.1,19.33,625
2021-09-18,20.9,14.1,16.7,25.5,19.0,17.4,21.13,626
2021-09-19,19.8,13.8,15.9,19.5,18.0,11.0,16.2,627
2021-09-20,21.3,12.7,16.4,12.9,8.0,12.4,22.53,628
2021-09-21,23.5,13.2,17.2,10.4,16.0,17.2,23.2,629
2021-09-22,21.2,12.3,16.2,2.8,10.0,18.4,23.15,630
2021-09-23,20.7,9.1,14.8,4.5,10.0,11.2,17.96,631
2021-09-24,21.1,11.8,16.0,2.0,9.0,14.3,19.38,632
2021-09-25,22.0,11.0,16.2,2.3,10.0,15.8,20.58,633
2021-09-26,21.4,12.1,16.4,6.0,8.0,12.2,21.37,634
2021-09-27,20.6,13.1,16.5,3.3,5.0,7.6,19.66,635
2021-09-28,21.0,11.9,16.3,2.8,3.0,9.9,20.96,636
2021-09-29,21.1,13.2,16.7,6.7,10.0,9.0,18.88,637
2021-09-30,21.5,11.3,16.1,1.5,11.0,11.0,19.19,638
2021-10-01,21.0,10.8,16.0,0.4,4.0,10.5,21.23,639
2021-10-02,21.5,12.7,16.7,13.8,10.0,13.2,20.54,640
2021-10-03,22.1,12.9,16.7,8.4,15.0,14.3,20.57,641
2021-10-04,21.0,13.5,16.3,5.7,21.0,16.7,18.15,642
2021-10-05,20.8,12.4,15.7,11.3,21.0,17.6,18.91,643
2021-10-06,20.5,12.6,15.6,8.0,15.0,19.4,17.17,644
2021-10-07,21.9,11.7,15.8,0.0,0.0,18.8,23.25,645
2021-10-08,21.9,9.6,15.4,0.0,0.0,17.6,21.75,646
2021-10-09,21.9,11.1,16.2,0.7,6.0,9.1,21.95,647
2021-10-10,23.2,12.1,17.1,0.0,0.0,10.3,22.94,648
2021-10-11,23.5,11.4,17.5,0.2,2.0,9.0,23.0,649
2021-10-12,24.4,10.8,17.2,0.0,0.0,10.3,24.49,650
2021-10-13,24.3,8.0,16.2,0.0,0.0,13.3,24.16,651
2021-10-14,23.7,12.6,18.2,2.7,5.0,22.2,23.62,652
2021-10-15,25.6,12.3,17.5,0.0,0.0,22.8,24.12,653
2021-10-16,22.4,9.9,15.9,0.6,5.0,27.0,21.02,654
2021-10-17,19.6,10.8,14.8,1.5,9.0,19.5,14.44,655
2021-10-18,21.6,9.3,14.7,0.2,2.0,17.7,20.4,656
2021-10-19,23.0,10.1,16.3,0.0,0.0,15.3,23.43,657
2021-10-20,22.7,10.7,15.8,8.3,7.0,13.3,21.27,658
2021-10-21,23.9,12.4,17.2,0.6,6.0,18.6,19.29,659
2021-10-22,21.5,12.3,15.8,5.5,17.0,13.3,15.65,660
2021-10-23,20.7,11.5,15.5,0.7,4.0,12.0,15.92,661
2021-10-24,20.3,12.6,15.4,10.4,10.0,18.9,17.24,662
2021-10-25,22.3,11.1,15.8,0.0,0.0,12.8,14.68,663
2021-10-26,24.5,8.4,15.8,0.0,0.0,10.2,21.83,664
2021-10-27,24.7,9.3,15.9,0.9,3.0,11.6,21.74,665
2021-10-28,21.1,12.3,16.5,7.1,7.0,12.0,19.09,666
2021-10-29,20.6,10.2,15.1,1.0,8.0,10.4,16.06,667
2021-10-30,21.7,10.9,15.3,0.3,3.0,11.7,20.74,668
2021-10-31,21.8,7.8,14.9,0.0,0.0,20.9,20.09,669
2021-11-01,21.6,11.6,15.9,0.0,0.0,17.4,18.01,670
2021-11-02,23.1,10.1,15.8,0.0,0.0,18.3,22.59,671
2021-11-03,22.8,7.9,14.9,0.0,0.0,11.8,21.51,672
2021-11-04,22.5,8.3,15.1,0.0,0.0,16.7,22.54,673
2021-11-05,22.2,7.5,13.9,0.0,0.0,12.5,21.14,674
2021-11-06,22.4,7.1,14.3,0.0,0.0,18.1,22.75,675
2021-11-07,22.8,7.1,14.3,0.0,0.0,21.2,21.89,676
2021-11-08,23.6,7.9,15.0,0.0,0.0,15.2,21.53,677
2021-11-09,24.1,9.4,15.5,0.0,0.0,15.6,22.54,678
2021-11-10,23.9,6.7,15.1,0.0,0.0,13.6,21.06,679
2021-11-11,24.0,7.6,15.3,0.0,0.0,22.7,21.82,680
2021-11-12,21.7,5.6,13.3,0.0,0.0,19.5,22.39,681
2021-11-13,21.1,5.8,12.2,0.1,1.0,25.5,21.54,682
2021-11-14,20.9,6.9,13.0,0.0,0.0,16.4,19.67,683
2021-11-15,21.5,8.0,13.6,0.0,0.0,24.6,21.78,684
2021-11-16,21.1,4.7,13.1,0.0,0.0,10.7,18.7,685
2021-11-17,21.2,5.5,13.8,0.0,0.0,8.1,18.69,686
2021-11-18,21.7,8.3,15.1,0.1,1.0,25.3,19.56,687
2021-11-19,18.2,11.0,13.7,2.3,13.0,18.8,12.78,688
2021-11-20,21.2,8.6,14.3,0.0,0.0,15.1,19.36,689
2021-11-21,22.2,9.0,15.3,0.1,1.0,19.2,17.97,690
2021-11-22,22.3,10.8,14.8,6.0,13.0,22.1,15.14,691
2021-11-23,19.6,9.5,14.8,3.2,7.0,13.8,14.17,692
2021-11-24,20.4,8.3,14.2,1.0,3.0,15.0,16.82,693
2021-11-25,21.3,10.2,15.6,0.1,1.0,18.7,17.88,694
2021-11-26,21.6,9.0,14.7,0.9,7.0,17.2,17.42,695
2021-11-27,22.0,6.6,13.5,0.0,0.0,9.8,20.19,696
2021-11-28,22.6,8.7,15.2,0.0,0.0,17.3,20.03,697
2021-11-29,22.4,9.4,14.9,0.0,0.0,18.0,19.44,698
2021-11-30,23.6,7.1,14.5,0.0,0.0,17.4,20.21,699
2021-12-01,23.8,11.0,16.3,0.0,0.0,23.9,17.91,700
2021-12-02,23.2,9.7,15.5,0.0,0.0,15.0,20.51,701
2021-12-03,23.4,6.2,14.5,0.0,0.0,14.0,20.31,702
2021-12-04,23.9,7.9,15.1,0.0,0.0,12.9,20.34,703
2021-12-05,23.5,6.8,14.5,0.0,0.0,11.0,19.67,704
2021-12-06,24.0,7.6,15.7,0.0,0.0,11.8,20.08,705
2021-12-07,24.5,7.3,15.4,0.0,0.0,11.0,20.22,706
2021-12-08,24.7,9.9,16.5,0.0,0.0,10.7,20.01,707
2021-12-09,23.8,7.9,15.8,0.0,0.0,10.7,19.94,708
2021-12-10,23.5,7.0,16.0,0.0,0.0,10.7,19.91,709
2021-12-11,23.4,8.2,15.3,0.0,0.0,19.6,20.17,710
2021-12-12,21.3,7.2,14.2,0.0,0.0,12.6,18.23,711
2021-12-13,23.5,9.0,15.5,0.0,0.0,16.9,19.41,712
2021-12-14,22.4,7.9,14.3,0.0,0.0,15.0,19.36,713
2021-12-15,22.9,8.7,14.8,0.0,0.0,12.3,19.12,714
2021-12-16,23.4,8.2,15.3,0.0,0.0,13.7,18.71,715
2021-12-17,22.7,7.1,14.7,0.0,0.0,16.7,17.21,716
2021-12-18,21.6,8.2,14.5,0.0,0.0,12.2,17.23,717
2021-12-19,21.8,9.9,14.4,0.6,2.0,17.1,16.74,718
2021-12-20,19.6,7.7,13.7,0.0,0.0,7.9,15.82,719
2021-12-21,20.1,7.9,13.5,0.0,0.0,11.1,16.95,720
2021-12-22,22.3,7.1,13.9,0.0,0.0,13.8,19.72,721
2021-12-23,23.3,8.6,14.8,0.0,0.0,15.2,19.98,722
2021-12-24,24.5,9.0,16.0,0.0,0.0,11.4,19.9,723
2021-12-25,25.6,10.0,17.0,0.0,0.0,17.8,20.16,724
2021-12-26,24.6,10.8,16.8,0.0,0.0,15.5,20.61,725
2021-12-27,24.6,4.6,14.8,0.0,0.0,8.0,20.03,726
2021-12-28,24.4,5.8,14.0,0.0,0.0,14.4,19.71,727
2021-12-29,24.9,4.2,12.9,0.0,0.0,15.2,20.34,728
2021-12-30,23.5,8.3,15.2,0.0,0.0,10.6,20.25,729
2021-12-31,24.0,5.9,14.2,0.0,0.0,10.6,20.34,730
2022-01-01,23.8,5.6,14.7,0.0,0.0,11.7,20.3,731
2022-01-02,24.2,9.5,15.8,0.0,0.0,27.5,20.17,732
2022-01-03,22.0,6.9,13.2,0.0,0.0,10.4,18.25,733
2022-01-04,23.7,9.2,15.3,0.0,0.0,11.2,20.28,734
2022-01-05,24.0,8.5,16.0,0.0,0.0,9.4,19.12,735
2022-01-06,24.2,6.8,14.3,0.8,2.0,19.1,17.97,736
2022-01-07,21.9,8.4,13.8,0.0,0.0,24.6,15.7,737
2022-01-08,21.4,5.2,13.2,0.0,0.0,26.2,17.36,738
2022-01-09,22.4,6.8,14.7,0.0,0.0,20.3,19.68,739
2022-01-10,17.6,8.2,12.3,1.5,7.0,20.1,13.64,740
2022-01-11,17.9,9.1,12.6,0.5,5.0,18.0,14.28,741
2022-01-12,21.2,5.7,12.2,0.0,0.0,19.5,18.41,742
2022-01-13,21.0,7.0,13.7,0.0,0.0,16.9,17.0,743
2022-01-14,22.1,4.5,13.6,0.0,0.0,16.5,21.21,744
2022-01-15,20.9,4.4,12.5,0.3,2.0,20.2,17.55,745
2022-01-16,19.0,6.6,11.3,9.6,6.0,13.4,16.03,746
2022-01-17,19.4,4.9,11.4,0.0,0.0,19.6,16.73,747
2022-01-18,20.3,3.7,12.2,0.0,0.0,15.5,19.19,748
2022-01-19,20.7,5.6,13.3,0.0,0.0,11.5,18.79,749
2022-01-20,20.9,9.1,14.2,0.3,1.0,15.0,16.53,750
2022-01-21,21.1,6.9,13.7,0.2,2.0,16.1,15.33,751
